CityKey,WWICityID,City,StateProvince,Country,Continent,SalesTerritory,Region,Subregion,Location,LatestRecordedPopulation,ValidFrom,ValidTo,LineageKey
60262,35987,Washington,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.6929449 41.2991837),7266,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60263,36007,Washta,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-95.7175088 42.5755429),248,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60264,36050,Waterloo,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-92.3429631 42.4927641),68406,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60265,36077,Waterville,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.297633 43.2077573),144,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60266,36088,Watkins,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.9862916 41.8911137),118,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60267,36116,Waucoma,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-92.0332254 43.056086),257,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60268,36120,Waukee,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.8852266 41.6116552),13790,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60269,36127,Waukon,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.475695 43.2694208),3897,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60270,36165,Waverly,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-92.4754626 42.7258142),9874,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60271,36181,Wayland,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.6607207 41.1472434),966,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60272,36237,Webb,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-95.0119338 42.9485835),141,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60273,36257,Webster,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-92.169069 41.4383427),88,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60274,36267,Webster City,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.816054 42.4694184),8070,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60275,36327,Weldon,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.7349421 40.8974992),125,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60276,36358,Wellman,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.8382274 41.4641806),1408,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60277,36374,Wellsburg,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-92.9218575373 42.4328325648),707,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60278,36390,Welton,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-90.5954147 41.9080812),165,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60279,36426,Wesley,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.9902312 43.0882981),390,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60280,36443,West Amana,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.9637905 41.808061),135,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60281,36452,West Bend,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-94.4410835 42.9569139),785,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
60282,36460,West Branch,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.3465521 41.6714086),2322,2013-01-01T00:03:00.000Z,2013-07-01T16:00:00.000Z,1
2358,30904,Sea Cliff,New York,United States,North America,Mideast,Americas,Northern America,POINT (-73.6448505 40.8489887),4995,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
2359,24797,Northome,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-94.2805032 47.872456),200,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
2360,24798,Northport,New York,United States,North America,Mideast,Americas,Northern America,POINT (-73.3431727 40.9009313),7401,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
2361,24799,Northport,Michigan,United States,North America,Great Lakes,Americas,Northern America,POINT (-85.6167509 45.1313876),526,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
2362,24800,Northport,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.5772293 33.229007),23330,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
2363,24801,Northport,Nebraska,United States,North America,Plains,Americas,Northern America,POINT (-103.0874308 41.6821948),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
2364,24802,Northport,Washington,United States,North America,Far West,Americas,Northern America,POINT (-117.7816505 48.9160223),295,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
2365,24803,Northport,Wisconsin,United States,North America,Great Lakes,Americas,Northern America,POINT (-88.793993 44.4097025),491,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
2366,24804,Northport,Maine,United States,North America,New England,Americas,Northern America,POINT (-68.961422 44.3378552),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
2367,24805,Northrop,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-94.4363592 43.7363438),227,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3034,23410,Muldrow,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-94.6226136885 35.4101508006),3466,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3035,23411,Mule Creek,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-108.9561742 33.12201),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3036,23412,Muleshoe,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-102.7238264 34.2264676),5158,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3037,23413,Mulga,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.9741612 33.5498286),836,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3038,23414,Mulhall,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.4040540297 36.0650824548),225,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3039,23415,Mulino,Oregon,United States,North America,Far West,Americas,Northern America,POINT (-122.5820333 45.2215112),2103,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3040,1324,Ashland,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-82.3182178 40.8686675),20362,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3041,4049,Briggsdale,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-104.3268953 40.634705),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3042,7784,Courtland,Kansas,United States,North America,Plains,Americas,Northern America,POINT (-97.892822 39.7813975),285,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3043,9792,East Gaffney,South Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-81.6328743 35.080128),3085,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3044,10059,Edgecomb,Maine,United States,North America,New England,Americas,Northern America,POINT (-69.630602 43.9584129),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3045,11940,Fort Deposit,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.5785856 31.9845929),1344,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3046,13059,Gladstone,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-94.554677 39.2038918),25410,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3047,13624,Grandview,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-94.5330096 38.8858407),24475,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3048,14547,Hanover,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-93.6663524 45.155797),2938,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3049,14548,Hanover,New Hampshire,United States,North America,New England,Americas,Northern America,POINT (-72.2895353 43.7022928),8636,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3050,14549,Hanover,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-76.9830358 39.8006554),15289,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3051,14550,Hanover,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-82.2609801 40.0797892),921,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3052,14551,Hanover,Michigan,United States,North America,Great Lakes,Americas,Northern America,POINT (-84.5519004 42.1011532),441,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3053,14552,Hanover,Indiana,United States,North America,Great Lakes,Americas,Northern America,POINT (-85.4735707 38.7142263),3546,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3054,14553,Hanover,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-90.2795734 42.2564051),844,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3055,14554,Hanover Center,Massachusetts[E],United States,North America,New England,Americas,Northern America,POINT (-70.8411533 42.116768),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3056,14555,Hanover Park,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-88.1450735 41.9994722),37973,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3057,14556,Hanoverton,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-80.937032 40.7511704),408,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3058,14557,Hansboro,North Dakota,United States,North America,Plains,Americas,Northern America,POINT (-99.3829145 48.9500078),12,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3059,14558,Hansell,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.1040877 42.7577508),98,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3060,14559,Hansen,Nebraska,United States,North America,Plains,Americas,Northern America,POINT (-98.370339 40.6964019),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3061,14560,Hansen,Idaho,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-114.30101 42.530678),1144,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3062,9759,East Brunswick,New Jersey,United States,North America,Mideast,Americas,Northern America,POINT (-74.415984 40.4278841),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3063,9760,East Burke,Vermont,United States,North America,New England,Americas,Northern America,POINT (-71.9403725 44.5892209),132,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3064,9761,East Butler,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.8464422 40.8778419),732,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3065,9762,East Camden,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.7401611 33.6078907),931,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3066,9763,East Canton,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-81.2826095 40.7872811),1591,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3067,9764,East Cape Girardeau,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-89.4962024 37.2958838),385,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3068,9765,East Carbon,Utah,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-110.4373982 39.5300623),1301,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3069,9766,East Carondelet,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-90.2328909 38.5419967),499,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3070,9767,East Chain,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-94.3652476 43.5588445),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3700,26336,Patterson,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-83.5257602 40.7806102),139,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3701,26337,Patterson Heights,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.3292297 40.7395097),636,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3702,26338,Patterson Springs,North Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-81.5145344 35.235407),622,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3703,26339,Patterson Tract,California,United States,North America,Far West,Americas,Northern America,POINT (-119.2956021 36.3795181),1752,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3704,26340,Pattison,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-95.9949564 29.8252297),472,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3705,26341,Pattison,Mississippi,United States,North America,Southeast,Americas,Northern America,POINT (-90.8873252 31.8884934),0,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3706,26342,Patton,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-90.013441 37.5022792),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3707,26343,Patton,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-87.7536396 38.4769918),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3708,26344,Patton,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.6503006 40.6339561),1769,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3709,26485,Peetz,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-103.1124241 40.9627642),238,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3710,29371,Roe Park,New York,United States,North America,Mideast,Americas,Northern America,POINT (-73.8834702 41.3064828),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3711,29372,Roebling,New Jersey,United States,North America,Mideast,Americas,Northern America,POINT (-74.7862734 40.1159436),3715,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3712,29373,Roebuck,South Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-81.9662139 34.8795683),2200,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3713,29374,Roeland Park,Kansas,United States,North America,Plains,Americas,Northern America,POINT (-94.6321795 39.0375053),6731,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
3714,29375,RoEllen,Tennessee,United States,North America,Southeast,Americas,Northern America,POINT (-89.2814595 36.0236824),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
3715,29376,Roessleville,New York,United States,North America,Mideast,Americas,Northern America,POINT (-73.807066 42.6950785),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3716,29377,Roeville,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-86.9935756 30.6768581),608,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3717,29378,Roff,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-96.8646299885 34.6315352006),725,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
3718,29379,Roganville,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-93.9035166 30.800202),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3719,29380,Rogers,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.225133 31.5323985),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
3720,29381,Rogers,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-97.2266632 30.9315741),1218,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
3721,29382,Rogers,North Dakota,United States,North America,Plains,Americas,Northern America,POINT (-98.1995384 47.0727638),46,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
38531,28070,Purdy,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.6113129885 34.7198578006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38532,28082,Putnam,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-98.9922104885 35.8595485006),29,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38533,28110,Quapaw,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-94.8117887885 36.9584591006),906,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38534,28116,Quay,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-96.7346449885 36.1634545006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38535,28162,Quinlan,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-99.0691586885 36.4584274006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38536,28170,Quinton,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.3948685885 35.1268228006),1051,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38537,28247,Ralston,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-96.7560392885 36.5078863006),330,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38538,28261,Ramona,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.9473828885 36.5343170006),535,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38539,28303,Randlett,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-98.4874489885 34.1812617006),438,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38540,28360,Ratliff City,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.5332534885 34.4529217006),120,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38541,28362,Rattan,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.4368007885 34.2043279006),310,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38542,28385,Ravia,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-96.7751760885 34.2457087006),528,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38543,28506,Red Oak,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.1040228885 34.9548794006),549,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38544,28514,Red Rock,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.2027152885 36.4631557006),283,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38545,28527,Redbird,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.6109731885 35.8910567006),137,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38546,28531,Redden,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.8684898885 34.5104327006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38547,28586,Reed,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-99.7194344885 34.9045608006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38548,28657,Renfrow,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.6796675885 36.9295296006),12,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38549,28679,Rentiesville,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-95.5187611885 35.5254355006),128,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38550,28708,Retrop,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-99.3835904885 35.1637228006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38551,28729,Reydon,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-99.9427847885 35.6576058006),210,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38552,28744,Rhea,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-99.2586059885 35.8456604006),0,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38553,28968,Ringling,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.6163095885 34.1823739006),1037,2013-01-01T00:01:00.000Z,9999-12-31T23:59:59.999Z,1
38813,26947,Pine Bluff,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.0031955 34.2284312),49083,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38814,27049,Pineville,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.1070974 36.1628467),238,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38815,27058,Piney,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.126016 34.5031449),4699,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38816,27076,Pinnacle,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.4968252 34.8256461),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38817,27208,Plainview,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.2974044 34.9895354),608,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38818,27296,Pleasant Plains,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.6262486 35.5500796),349,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38819,27350,Plumerville,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.6407177 35.1600836),826,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38820,27386,Pocahontas,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.971233 36.2614555),6608,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38821,27409,Point Cedar,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.3074039 34.3275938),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38822,27445,Pollard,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.2684348 36.4308933),222,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38823,27484,Ponca,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.3646264 36.0242433),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38824,27531,Poplar Grove,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.8531693 34.547878),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38825,27664,Portia,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.0673461 36.0864591),437,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38826,27672,Portland,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.5115095 33.2378972),430,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38827,27708,Postelle,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.0228954 34.5700993),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38828,27732,Potter,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.3391027 34.553717),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38829,27749,Pottsville,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.049061 35.2481394),2838,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38830,27791,Powhatan,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.1184589 36.0822925),72,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38831,27799,Poyen,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.6398844 34.3242614),290,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38832,27815,Prairie Grove,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.3177103 35.9759145),4380,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38833,27822,Prairie View,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.5179647 35.3345304),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38834,27835,Prattsville,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.5534927 34.3148176),305,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38835,27843,Prescott,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.3810057 33.8026107),3296,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38836,27899,Prim,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.1084844 35.6939653),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38837,27925,Princeton,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.624604 33.9817678),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38838,28008,Provo,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.1076957 34.037614),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38839,28094,Pyatt,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.8448916 36.2459041),221,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38840,28176,Quitman,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.2157075 35.3842471),762,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
92995,7278,Columbiana,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.6072054 33.1781718),4197,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
92996,7317,Comer,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.3832732 32.0329338),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
92997,7382,Concord,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.0311058 33.4676085),1837,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
92998,7506,Cooper,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.5455347 32.7751276),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
92999,7526,Coosada,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.3313602 32.4979127),1224,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
93000,7584,Cordova,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.1833349 33.7598291),2095,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
93001,7730,Cottondale,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.4516703 33.189563),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
93002,7738,Cottonwood,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.3049326 31.0487933),1289,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
93003,7778,County Line,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.1949489 31.2835021),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
