CityKey,WWICityID,City,StateProvince,Country,Continent,SalesTerritory,Region,Subregion,Location,LatestRecordedPopulation,ValidFrom,ValidTo,LineageKey
67937,34818,Union City,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-84.8052397 40.1994911),1666,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
67938,34824,Union Furnace,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-82.3562638 39.4617352),0,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
67939,34842,Uniontown,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-81.4081673 40.9750568),3309,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
67940,34849,Unionvale,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-80.9270365 40.2722903),0,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
67941,34865,Unionville Center,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-83.3399191 40.1383939),233,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
67942,34866,Uniopolis,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-84.0866125 40.6022716),222,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
67943,34879,University Heights,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-81.5373456 41.4978306),13539,2013-01-01T00:04:00.000Z,2013-07-01T16:00:00.000Z,1
25525,25363,Olive Hill,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-83.1740654 38.3000809),1599,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25526,25364,Olivehurst,California,United States,North America,Far West,Americas,Northern America,POINT (-121.5521858 39.0954484),13656,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25527,25365,Oliver,Georgia,United States,North America,Southeast,Americas,Northern America,POINT (-81.533163 32.5215666),239,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25528,25366,Oliver,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.7178208 39.918687),2535,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25529,25367,Oliver,Wisconsin,United States,North America,Great Lakes,Americas,Northern America,POINT (-92.1951924 46.6574412),399,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25826,31104,Severna Park,Maryland,United States,North America,Mideast,Americas,Northern America,POINT (-76.5452409 39.070388),37634,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25827,31105,Severy,Kansas,United States,North America,Plains,Americas,Northern America,POINT (-96.2280527 37.6222547),259,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25828,31106,Sevier,Utah,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-112.2582612 38.5863615),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25829,31107,Sevierville,Tennessee,United States,North America,Southeast,Americas,Northern America,POINT (-83.561835 35.8681455),14807,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25830,31108,Seville,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-81.86236 41.010055),2296,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25831,31109,Seville,California,United States,North America,Far West,Americas,Northern America,POINT (-119.2231676 36.4857832),480,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25832,31110,Seville,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.4925714 29.3169208),614,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25833,31111,Seville,Georgia,United States,North America,Southeast,Americas,Northern America,POINT (-83.6010007 31.9604535),202,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25834,31112,Sewal,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.2588228 40.6441744),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25835,31113,Sewall's Point,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-80.2022684 27.1994926),1996,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25836,31114,Sewanee,Tennessee,United States,North America,Southeast,Americas,Northern America,POINT (-85.9210899 35.2031373),2311,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25837,31115,Seward,Kansas,United States,North America,Plains,Americas,Northern America,POINT (-98.7948107 38.1777913),64,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25838,31116,Seward,Nebraska,United States,North America,Plains,Americas,Northern America,POINT (-97.0989229 40.906953),6964,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25839,31117,Seward,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.0200291 40.4142379),495,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25840,31118,Seward,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-89.3578886 42.2389105),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25841,31119,Seward,New York,United States,North America,Mideast,Americas,Northern America,POINT (-74.6087531 42.7209081),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25842,31120,Seward,Oklahoma,United States,North America,Southwest,Americas,Northern America,POINT (-97.5121580885 35.8020522006),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25843,31121,Seward,Alaska,United States,North America,Far West,Americas,Northern America,POINT (-149.4422222 60.1041667),2693,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25844,31122,Sewaren,New Jersey,United States,North America,Mideast,Americas,Northern America,POINT (-74.2587568 40.5520491),2756,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25845,31123,Sewell,New Jersey,United States,North America,Mideast,Americas,Northern America,POINT (-75.1443435 39.7665029),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25846,31124,Sewickley,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.1845031 40.5364566),3827,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25847,31125,Sewickley Heights,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.163114 40.5567343),810,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25848,31126,Sewickley Hills,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.1367249 40.5817342),639,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25849,31127,Sexton,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-94.0891243 43.0827432),37,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25850,31128,Sextonville,Wisconsin,United States,North America,Great Lakes,Americas,Northern America,POINT (-90.290958 43.2783197),551,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25851,31129,Seymour,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-88.4267245 40.1069769),303,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25852,31130,Seymour,Connecticut,United States,North America,New England,Americas,Northern America,POINT (-73.0759416 41.3967634),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25853,31131,Seymour,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-99.2603531 33.5942608),2740,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25854,31132,Seymour,Wisconsin,United States,North America,Great Lakes,Americas,Northern America,POINT (-88.3303798 44.5149879),3451,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25855,31134,Seymour,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-93.1210405 40.6825095),701,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25856,31135,Seymour,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-92.7687819 37.1464398),1921,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25857,31136,Seymour,Indiana,United States,North America,Great Lakes,Americas,Northern America,POINT (-85.8902547 38.9592201),17503,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25858,31137,Seymour,Tennessee,United States,North America,Southeast,Americas,Northern America,POINT (-83.7246188 35.8906425),10919,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25859,31592,Silsbee,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-94.1779624 30.3490976),6611,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25860,31593,Silt,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-107.6561707 39.5485917),2930,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25861,31594,Siltcoos,Oregon,United States,North America,Far West,Americas,Northern America,POINT (-124.0637256 43.8890087),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25862,31595,Silva,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-90.4637257 37.1761626),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25863,31596,Silvana,Washington,United States,North America,Far West,Americas,Northern America,POINT (-122.2537589 48.2023214),90,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25864,31597,Silver,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-100.6826057 32.0709662),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25865,31598,Silver Bay,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-91.257386 47.2943648),1887,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25866,31599,Silver City,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-95.637226 41.1133311),245,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25867,31600,Silver City,Mississippi,United States,North America,Southeast,Americas,Northern America,POINT (-90.4967573 33.0965153),337,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25868,31601,Silver City,North Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-79.2261441 34.9959999),882,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25869,31602,Silver City,Utah,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-112.1299456 39.9099498),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25870,31603,Silver City,South Dakota,United States,North America,Plains,Americas,Northern America,POINT (-103.563803 44.0844303),0,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25871,31604,Silver City,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-108.280326 32.770075),10315,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25872,31605,Silver City,California,United States,North America,Far West,Americas,Northern America,POINT (-118.6459278 36.4660536),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25873,31606,Silver City,Georgia,United States,North America,Southeast,Americas,Northern America,POINT (-84.1160245 34.3342624),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25874,31607,Silver City,Idaho,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-116.7331802 43.0168263),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25875,31608,Silver Cliff,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-105.4463902 38.1352779),587,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25876,31609,Silver Creek,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-93.9797012 45.3149655),256,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25877,31610,Silver Creek,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-94.4727235 37.0406172),623,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25878,31611,Silver Creek,Nebraska,United States,North America,Plains,Americas,Northern America,POINT (-97.6578294 41.3089032),362,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25879,31612,Silver Creek,Mississippi,United States,North America,Southeast,Americas,Northern America,POINT (-89.9984156 31.605168),210,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25880,31613,Silver Creek,New York,United States,North America,Mideast,Americas,Northern America,POINT (-79.1667066 42.5442251),2656,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25881,31614,Silver Gate,Montana,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-109.9896288 45.006884),20,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25882,31615,Silver Grove,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-84.3902174 39.0345062),1102,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25883,31616,Silver Hill,Maryland,United States,North America,Mideast,Americas,Northern America,POINT (-76.9458075 38.8417797),5950,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25884,31617,Silver Lake,Oregon,United States,North America,Far West,Americas,Northern America,POINT (-121.0461084 43.127918),149,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25885,31618,Silver Lake,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-89.990111099999993 37.6836664),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25886,31619,Silver Lake,Massachusetts[E],United States,North America,New England,Americas,Northern America,POINT (-71.1911677 42.5695377),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25887,31620,Silver Lake,Washington,United States,North America,Far West,Americas,Northern America,POINT (-122.8106679 46.297334),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25888,31621,Silver Lake,Wisconsin,United States,North America,Great Lakes,Americas,Northern America,POINT (-89.2262297 44.055256),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25889,31622,Silver Lake,Indiana,United States,North America,Great Lakes,Americas,Northern America,POINT (-85.8916574 41.0722664),915,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25890,31624,Silver Lake,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-81.4542792 41.158945),2519,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25891,31625,Silver Lake,Kansas,United States,North America,Plains,Americas,Northern America,POINT (-95.8585978 39.104166),1439,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25892,31626,Silver Lake,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-94.1955334 44.9032959),837,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25893,31660,Simms,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-94.5074242 33.3503982),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25894,28866,Richville,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-81.477897 40.7511695),3324,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25895,28867,Richwood,Georgia,United States,North America,Southeast,Americas,Northern America,POINT (-83.7862836 32.041838),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25896,28868,Richwood,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-95.4099403 29.0560789),3510,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25897,28869,Richwood,Wisconsin,United States,North America,Great Lakes,Americas,Northern America,POINT (-88.7831594 43.2413854),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25898,28870,Richwood,Minnesota,United States,North America,Plains,Americas,Northern America,POINT (-95.8228217 46.9746812),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25899,28871,Richwood,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-84.624944 38.9206183),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25900,28872,Richwood,West Virginia,United States,North America,Southeast,Americas,Northern America,POINT (-80.5331411 38.2248367),2051,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25901,28873,Richwood,Ohio,United States,North America,Great Lakes,Americas,Northern America,POINT (-83.2968631 40.4264477),2229,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25902,28874,Richwood,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.0848562 32.4487568),3392,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25903,28875,Richwoods,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-90.8281886 38.1603287),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25904,28876,Rickardsville,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-90.8840176 42.583331),182,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25905,28877,Ricketts,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-95.5750019 42.1269332),145,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25906,28878,Rickman,Tennessee,United States,North America,Southeast,Americas,Northern America,POINT (-85.3755267 36.2625616),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25907,28879,Rickreall,Oregon,United States,North America,Far West,Americas,Northern America,POINT (-123.2284342 44.9306739),77,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25908,28880,Rico,Colorado,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-108.0303502 37.6927729),265,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25909,28881,Riddle,Oregon,United States,North America,Far West,Americas,Northern America,POINT (-123.3642332 42.9509507),1185,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25910,28882,Riddle,Idaho,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-116.1103799 42.1868432),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25911,28883,Riddlesburg,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.2544566 40.1620247),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25912,28884,Riddleville,Georgia,United States,North America,Southeast,Americas,Northern America,POINT (-82.6656894 32.9068227),96,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25913,28885,Riderwood,Maryland,United States,North America,Mideast,Americas,Northern America,POINT (-76.6485812 39.4092731),0,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25914,28886,Ridge,Montana,United States,North America,Rocky Mountain,Americas,Northern America,POINT (-105.0202573 45.0469294),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25915,28887,Ridge,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-96.3219099 31.1454605),0,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25916,28888,Ridge,New York,United States,North America,Mideast,Americas,Northern America,POINT (-72.8959364 40.8939875),13336,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25917,28889,Ridge Farm,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-87.6519669 39.8955918),882,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25918,28890,Ridge Manor,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-82.1703628 28.5074971),4513,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25919,28891,Ridge Spring,South Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-81.6617723 33.8454176),737,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25920,28892,Ridgecrest,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-91.5278975 31.6029441),694,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25921,28893,Ridgecrest,Washington,United States,North America,Far West,Americas,Northern America,POINT (-122.3179056 47.74732),0,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25922,28894,Ridgecrest,California,United States,North America,Far West,Americas,Northern America,POINT (-117.6708966 35.6224561),27616,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25923,28895,Ridgefield,Washington,United States,North America,Far West,Americas,Northern America,POINT (-122.7426009 45.815115),4763,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25924,28896,Ridgefield,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-88.3614762 42.2683559),0,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
25925,28897,Ridgefield,Connecticut,United States,North America,New England,Americas,Northern America,POINT (-73.4981792 41.2814842),7645,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25926,28898,Ridgefield,New Jersey,United States,North America,Mideast,Americas,Northern America,POINT (-74.0087505 40.8342669),11032,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25927,32028,South Amana,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-91.9674013 41.7761175),159,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25928,32285,Spangle,Washington,United States,North America,Far West,Americas,Northern America,POINT (-117.3801986 47.4273936),278,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25929,28899,Ridgefield Park,New Jersey,United States,North America,Mideast,Americas,Northern America,POINT (-74.0215285 40.8570442),12729,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25930,29134,Roanoke,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-92.6887945 39.3169764),0,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25931,29135,Roanoke,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.7470878 30.2368736),546,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
25932,29136,Roanoke,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-97.2258483 33.0040126),5962,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
25933,29137,Roanoke Rapids,North Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-77.6541464 36.4615395),15754,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25934,29138,Roaring Gap,North Carolina,United States,North America,Southeast,Americas,Northern America,POINT (-80.9853554 36.4029099),0,2013-01-01T00:00:00.000Z,2013-01-01T00:04:00.000Z,1
25935,29139,Roaring Spring,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.3908471 40.3359086),2585,2013-01-01T00:00:00.000Z,2013-01-01T00:01:00.000Z,1
25936,29140,Roaring Springs,Texas,United States,North America,Southwest,Americas,Northern America,POINT (-100.85708 33.8995237),234,2013-01-01T00:00:00.000Z,2013-01-01T00:02:00.000Z,1
26085,23022,Morrison,Iowa,United States,North America,Plains,Americas,Northern America,POINT (-92.6738081 42.3441514),94,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
26086,23023,Morrison,Illinois,United States,North America,Great Lakes,Americas,Northern America,POINT (-89.9651186 41.809751),4188,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
26087,23024,Morrison,Missouri,United States,North America,Plains,Americas,Northern America,POINT (-91.6362808 38.6728217),139,2013-01-01T00:00:00.000Z,2013-01-01T00:03:00.000Z,1
26088,23025,Morrison,Tennessee,United States,North America,Southeast,Americas,Northern America,POINT (-85.9197071 35.602851),694,2013-01-01T00:00:00.000Z,2013-01-01T00:05:00.000Z,1
79870,12586,Gamerco,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-108.7653629 35.5722438),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79871,12671,Garfield,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-107.2644667 32.7570193),137,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79872,12743,Gascon,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-105.4461255 35.8866997),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79873,12962,Gila,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-108.5767197 32.9659028),314,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79874,13055,Gladiola,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-103.1799471 33.2573321),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79875,13056,Gladstone,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-103.9730262 36.3047518),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79876,13164,Glencoe,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-105.4488713 33.4092517),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79877,13257,Glenwood,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-108.8831188 33.3167293),143,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79878,13270,Glorieta,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-105.7700174 35.5830906),430,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79879,13322,Golden,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-106.2139126 35.2669859),37,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79880,13519,Grady,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-103.3174518 34.8214543),107,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79881,13550,Grama,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-107.0322389 32.7428566),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79882,13555,Gran Quivira,New Mexico,United States,North America,Southwest,Americas,Northern America,POINT (-106.1019513 34.2636788),0,2013-07-01T16:00:00.000Z,2015-07-01T16:00:00.000Z,1
79994,13755,Gray Hawk,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-83.9402036 37.3950871),0,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
79995,13765,Graymoor-Devondale,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-85.6230167 38.273126),2870,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
79996,13768,Grays Branch,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-82.8751698 38.6534113),0,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
79997,13773,Grayson,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-82.9485023 38.3325812),4217,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
79998,13852,Green Spring,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-85.6138501 38.3161801),715,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
79999,13887,Greendale,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-84.5254958 38.1059096),0,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
80000,13942,Greensburg,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-85.4988548 37.2608936),2163,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
80001,13946,Greenup,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-82.8301677 38.5731349),1188,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
80002,13960,Greenville,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-87.1788854 37.2011539),4312,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
80003,13990,Greenwood,Kentucky,United States,North America,Southeast,Americas,Northern America,POINT (-84.4954945 36.8745229),0,2013-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
